asin,vote,reviewText,overall,summary
B000YXC2LI,,"El pantalon que compre no fue entregado en la direccion correcta, necesito que me envien el pantalon que compre a la direccion correcta!",1,no entregaron en la direccion que les solicite mi pedido
B000YXC2LI,,"yo compre dos pantalones y solo me enviaron uno quiero saber que paso con esto, espero una pronta respuesta por favor! (ya recibi el jean blanco falta el blue jean medium stonewash)/////
I purchase two pairs of pants and only sent me one I want to know what happened with this, I expect a prompt response please! (received  only the white jean,lack the medium blue stonewash denim)",2,w8ing for this item
B000YXC2LI,,"Like others, I found these to be smaller than sized.  I ordered other pants in the same size (Levi's Dockers) and they fit fine.

Fortunately, Amazon makes returns very easy.",1,The size doesn't match
B000YXC2LI,,"Went to JCPenny to buy a pair of these jeans but they didn't have iconic black in my size. So came online and made sure that I bought 501 original fit and not shrink to fit. When buying anything online, do your research and know what you are buying. Compared color names and styles at the official Levi's website. Color and size were correct when I got them so very happy with my purchase.",5,Excellent Purchase
B000YXC2LI,,"I love 501 Levi's since many years. The size was perfect and I liked the look too. It's really good stuff
and maybe I would go for more.",5,As I always know Levi's Jean
B000YXC2LI,,"The jeans seem fine, but they are prewashed so order the size you eventually want. It is not shrink to fit anymore.",5,Not shrink to fit anymore ... already shrunk
B000YXC2LI,,"These were poorly made, light material and just HUGE!  The front pockets sagged, the color was odd and my wife commented that she could get in there with me (not a bad thing). I have 3 other pair of 501's in the house that are the same size I ordered. These are pretty big. The other issue is they have redesigned the change pocket and made it lots bigger.  So big it is nearly useless because it tucks under your belt if you wear a wide one.

Now the comment about going to Penny's. The last pair I bought there (501's are the only thing I buy there) seemed to be heavier material. Washed 501's seem to have a lot of size variance, so trying them on is good. Second, the darker material blue ones fade more normally in the wash.  These medium stone washed have the weird color that is popular on jeans worn by 20 somethings.  Almost looks dirty.

I've worn these things for 40 years. I'll keep on wearing them but I'm not happy.

These went back though.",2,Go to JC Penny
B000YXC2LI,,"Cumpli con las expectativas de la prenda, la descripcin es perfecta se ajusta a la realidad, la tabla de tallas es adecuada",5,Buen servicio
B000YXC2LI,,"Satisfecha con la compra y entrega a tiempo del producto vendedor lo recomiendo, pues excelente calidad la tela, lo recomiendo 100% al vendedor",5,Excelente Producto
B000YXC2LI,3.0,"Thes dye in these levis faded out after the first washing to look like tye-dye. Naturally, since they were washed, tags were thrown out so unable to return. The material is a whole lot cheaper too. Definitely not like the old school colored levis we're used to, and we won't be buying these online here again!",1,NOT A HAPPY CAMPER!
B000YXC2LI,,"Clasico jeans vaquero ! calidad inmejorable! el vendedor cumplio en todos los aspectos, descrpcion del producto, y plazo de entrega ! 100% recomendado",5,Sin muchas palabras. es un producto levis ! Excelente!
B000YXC2LI,,"bought it for my boyfriend,  he is very happy  with them as usual,,fits perfectly, good quality, levi's 501 never dissappoints.",5,great classic
B000YXC2LI,,"Last year I got a new pair of 501's here at Amazon. After 13 months (worn maybe once a week), they ripped at the crotch. Conveniently, this was just past the replacement deadline.

What kind of 501's rip? I wasn't doing anything out of the ordinary. I was on my knees, painting a baseboard, went to move a foot or two down the wall and ""RRRRIP"", two inch tear in the crotch. I needed to get the work done, so I kept going. Within a half hour the tear was about 8 inches long starting from the bottom of the fly to half way down my thigh.

BUT. I give 4 stars instead of 2 because they discontinued the version I had, ""Quartz Stone"" color, which was a much thinner fabric than other 501's I've bought in years past. That's the trouble with ordering online, even Levi will sell you junk sometimes and you don't know until it's at your doorstep. As a matter of fact, I went to Kohls a few days ago and got a new pair of 501's, with much sturdier feeling denim this time. The fabric color is either Dark Stonewash or Rinse, I'm not totally sure.

My new ones are as follows: unpolished rivets that are half-finished brass (look like brass on the inside, steel on the outside) and say ""L.S. & Co. - S.F."". There are 5 steel fly buttons (4 medium, 1 big) that have a mild patina and say ""Levi Strauss & Co. S.F. Cal"". Bronze stitching, traditional ""certificate"" printed on inside pocket, as well as the usual brown trademark stitched on the back, though they changed the stamped style/size to printed (not as cool in my opinion, but nobody will ever notice). Size is 34x30, actual is 34.75x29.75. Fit is perfect, not too baggy not too hipster (straight leg).

We'll see if the new ones rip in a year. Fingers crossed they don't.",4,They ripped!
B000YXC2LI,,"I like levi's 501's but i guess they don't make em like they used too, as the saying goes. I am talking about the original non shrink to fit ones. the pants I ordered are very different in material and sizing as pants I bought last year, which I really liked, the sizing on new pants seems to be odd, slightly shorter leg length and smaller waist size from my last year 501's and other brands of pants. I am a usually a 30x30, but I had to return the pants 2 times due to unsatisfied sizing, 1st I ordered 31x30 but those didn't work, next I ordered the 30x32 but these pants will come on Friday. I called Levis and they said their sizing for 501's hadn't changed in 2 years, WHY THE HELL would you change the fit of your pants!

UGH",3,Sizing problems ugh
B000YXC2LI,4.0,"I tried to get a pair of jeans on Levis.com and they did not have my size. My wife said go on Amazon.com. I had the exact style and size within five days! Thanks, Amazon",5,Levis 501
B000YXC2LI,,buenas noches recibido en buen estado levi's men's 501 original fit jean black 34x32 llego rapido a mi pais venezuela muchas gracias,5,excelente
B000YXC2LI,,Levis 501 blue jeans are the standard by which all blue jeans are measured. I've been wearing them for over 40 years.,5,Levi's 501s
B000YXC2LI,,The jeans were just what I expected. I couldn't find them anywhere in the local stores. I'm glad that I thought of Amozon. They arrived on time too.,5,Just what I expected.
B000YXC2LI,202.0,Paper thin fabric will not last anywhere near the 501s of yesteryear.  Fit is unreliable.  Feel is very disappointing.  Will not buy again until Levis goes back to the old denim material. Absolutely disgusted!,1,Would give negative stars if able...
B000YXC2LI,5.0,"Not a big deal but the ""Blue green rigid"" style is actually the Shrink to fit jean. So you'd need to order them a larger size. There are most likely other colors that are also shrink to fit.",4,Blue green rigid = Shrink to fit
B000YXC2LI,,"este articulo es muy bueno aun que no es original de E.E.U.U. es de Mxico, pero el corte es excelente y el envi fue rpido.",4,perfect
B000YXC2LI,,I have tried this jeans before and I am happy with their performance. Nice fit and colour and all for a fair price!!!,5,Nice jeans for fair price
B000YXC2LI,,"The materials and workmanship is top notch. The button fly is very comfortable. The fit is perfect. It's a Levi's, you can expect only the best.",5,It's a Levi's what else is there to say?
B000YXC2LI,,"I ordered some 501s in the same size jeans that I wear anywhere else.  1) They were WAY too small, like 2 sizes too small.  So, I guess Levis run small. 2) I ordered the ""Tidal Blue"" color, as pictured above, and I received a VERY dark blue without any wear on the legs.  So, I guess that picture is wrong.  What color name do you think is correct for the ""Tidal Blue"" color?  Oh, also, the pockets were regular pockets and not as pictured, however I didn't really like the pictured ones, so that didn't bother me at all.",3,"Too small, wrong color"
B000YXC2LI,44.0,"I have relied on Levi's 501s for day-to-day wear for fifteen years now, and I am SO disappointed in the changes the company has made in the last year or two. I use 501s in the black denim, and black denim Levi's shirts. Levi's has switched out to cheaper, lighter-weight fabric in both jeans and shirts. The new fabric is stiff, doesn't have the nice ""drape"" of the real Levi's product we knew, holds wrinkles out of the washer, and does not age into that nice softness I remember. What in the world is Levi's thinking ? Instead of a quality product, we get pouffy names (""clean rigid"" ?) for an endless selection of dye types. How can we make Levi's get back to producing a quality product ?",2,Big Disappointment
B000YXC2LI,,"Needed them for my sailor costume and they are slightly metro but i'm definitively wearing them again. They are genuine, comfortable, and make the ladies weak in the knees.",5,super fly
B000YXC2LI,4.0,"I love 501's and have worn them for many years now. However, I'm finding that weather it comes from the store or amazon, if you get colors other than one of the ""stonewash"" colors, the fit is very different. They tend to be too tight/stiff and the material is not as comfortable. However, getting stonewash leaves a very consistent fit and material. So go blue.",4,"Go Blue, Colors aren't the same fit"
B000YXC2LI,,"I order this item and if you can see the picture on item i something coplitly diferet stom item what I recivd, I I espect and I order the item from the ohoto but I recivied completly diferent product.

Link: [...]

See the picture

Regards",1,Wrong picture
B000YXC2LI,55.0,"I've been wearing 501s since I was a kid - about 35 years.  They used to take ages to make a pair look worn-out (which I thought was cool back then), and that was while I was climbing trees, skateboarding, what-have-you.  Times have changed.  Now I have a desk job, and they wear out in less than a year.  The denim of two pairs has worn thin around the pockets and thighs, while the pocket liners have remained in tact.  That seems to say something about the relative quality of the materials.  I thought denim was supposed to be tough?  And unlike some of the people commenting about the risks of buying mail order, I'm talking about jeans I bought from a shop.  Like other reviewers though, I'm now faced with the daunting prospect of finding something that lives up to Levi's previously excellent legacy.",1,Levi's loyalty wears thin
B000YXC2LI,,Very nice.  So glad to find Levi 501 in the size i needed. Hoping for darker blue...we farm and do not need pre washed jeans.  We work hard and wash them hard and hang on the line.  This is quality jean.  thanks.,5,501 jeans
B000YXC2LI,,"Great looking and great fit, but damn are they starchy like paper. It feels like I'm wearing pants made of packaging carton. Maybe after a few washes, this will improve.",3,"Nice fit, but a little starchy"
B000YXC2LI,,"The 501's are indispensable year-round no matter where you live and certainly for travel, whether business or pleasure.  Nothing more need be said about Levi's 501's that has not been said better.",5,Short and sweet - value!!!
B000YXC2LI,,i bought these jeans for a costume and i thought they would be good but when received product it appeared to be warn already and returned previously owned and would expect a $45 pair of jeans to be new because you can buy them in the store of 50 something. I liked the jeans a lot and they are great jeans but wouldnt buy online again. BE CAREFUL! Wanted to return them and Amazon took them back no problem with no return shipping.,2,iffy buy
B000YXC2LI,,"Este Jean Levi's es maquilado en Mxico, obviamente para nada se compara con la calidad del Levi's fabricado en Colombia, result una buena compra por el precio, sin embargo prefiero los de Colombia.",4,BUENA COMPRA
B000YXC2LI,,"it simply great in every thing. dlivery time, cost and quality..I would to buy more in the future and I did recommended tio my friends",5,Great..
B000YXC2LI,,"There'w nothing like Levi's. I'been wearing t hem for pretty near 70 years. And, even though I've got a slight bit of ffat in the middle, the 502's still fit me fine. They last me four or five years, then the holes appear, making them exacdtly what my son likes to wear, then I give them to himn.",5,Levi's 501
B000YXC2LI,,"Levi 501 jeans are the only jeans for me and Amazon has them here for a great price.  I take a size 42 waist which most stores don't carry and Amazon always has them in stock.  The shopping experience here cannot be beat.  First for the product -  the jeans themselves.  These are indeed original Levi 501 jeans.  Some here seem to question that.  It's easy to question a product you get in the mail when there aren't shelves of the same item surrounding you to compare them with.  But 501s have a different feel than other styles of Levi jeans.  The same as with trying them on in the store two jeans of the exact style and size can have a slightly different fit.  Jeans have always been this way.  And wih some sites shopping on line can be a hassle but with Amazon it is very easy and user friendly.  They encourage returns if the jeans do not fit correctly.  So if you do experience that rare occurence where the same size fits differently (or perhaps you even put on a little weight) if tags are intact you can return them free no questions asked.

So here on Amazon I can get the high quality 501s that I love for no other jean fits me so comfortably with a low waist that gives me the perfect look I want.  And with Amazon and my needing the larger size I can shop till I get the ideal pair.  Highly recommend the awesome 501 jeans as well as the shopping experience on Amazon.",5,Excellent jeans at an excellent price
B000YXC2LI,,"The product got home in time, perfect conditions and for a great price! totally recomended, and the quality of these jeans is amazing. so i would love to keep buying these kinds of products.",5,Great vendor.
B000YXC2LI,,excelente compra excelente jeens muy bien confeccionado original me ahorre mucho a la hora de elegir ropa me vengo directamente por este medio ya que es seguro rapido y economico,5,jeens
B000YXC2LI,,"The picture shows a pair of jeans that looks like to be washed on the legs but the one I received are all of a dark blue, not like the one I saw in the item's descritpion",3,"it is ok, but..."
B000YXC2LI,,verdaderamente es la segunda vez que adquiero algn producto a travs de amazon.... Y reealmente todo lo que eh comprado a llegado en buen estado...,5,Buena compra
B000YXC2LI,,These are the only jeans my son will wear. They wear like iron and he says they feel great. So twice a year as a gift for a birthday or Christmas gift I know this is a gift that will be used all year round. The 501 have a button front that my son likes and that is hard to find in any other brand. I have been buying Levi's for my son and my self for over thirty years. You can not beat them for price and quality.,5,Great fitting jeans.
B000YXC2LI,,"Just like I remember from the 80's great fitting Levi's!
Still great style and great look from a trusted brand!
Thank You Levi for still making a quality product I can count on",5,A++++++
B000YXC2LI,,"My husband only wares 501 jeans or nothing either way I win.....There the best on for comfort, fit,looks fantastic ladys. Buy your man what look tasty. Good enough to eat....",5,501 or nothing
B000YXC2LI,,"EXCELLENT PRODUCT, I AM VERY THANKFUL, REALLY THANK YOU FOR YOUR SERVICE, VERY FAST, PROCEDURE WELL, THANKS FOR EVERYTHING, WE ARE GRATEFUL",5,GOOD
B000YXC2LI,,"I love these jeans and currently own 3 pairs of them, I am very impressed with quality and price of these jeans, so I always come back for more. The fit between each pair is pretty consistent, so that is very good.",5,"High quality, consistent fit"
B000YXC2LI,,It was a pleasure shopping Amazon for my son's jeans.  I found a very good quality pair of Levi 501 jeans for a very reasonable price - and Amazon's shipping was very timely too!,4,good pair of jeans for a good price!
B000YXC2LI,,"Good morning, regarding the purchase of Levi's Men's 501 Original Fit Jean, Dark Stonewash, 40x32, everything went perfectly, but I have a complaint which I could not given Querying who had the route for planting. It turns out the same day as the purchase of these pants make an additional purchase of a pair of shoes by mistake cancel the purchase but the money had already been debited from my credit card, to date I have had no response to what has happened with this purchase canceled. We appreciate your help.
 Purchase Date: August 17, 2011
 Order of purchase of the Bank: 90000124470",5,Help Purchase Cancel
B000YXC2LI,,"EL JEANS LLEGO EN BUENAS CONDICIONES, MODELO MUY BONITO, EXCELENTE CALIDAD EL MATERIAL Y MUY R&Aacute;PIDA LA ENTREGA, MERCANC&Iacute;A EN BUEN ESTADO",5,ARTICULO EN EXCELENTE CONDICIONES
B000YXC2LI,,"They appear to be real button fly Levis, they were the lowest price (I could find) on the internet and shipping was free. I think that makes it a good deal. I am sure there is a rock out there somewhere with Levis for $2 cheaper under it, if I cared to look for it......

If you are the type of person that buys Levis online, this is your place, if you are not, I give you permission to go buy your Levis wherever you like.....",5,Levis  online
B000YXC2LI,,"This is the first time I buy Levi's online and I'm not dissapointed at all, the product is exellent. I think I'n going to buy another one.",5,As good as always
B000YXC2LI,,"They're good sellers and the product is very good, I like so much this jean. Ellos son muy buenos vendedores, el producto llego rapido a mis manos y era el esperado, los recomiendo ampliamente.",5,It's a very good jean
B000YXC2LI,,"I was timid about buying pants online but with free returns I had nothing to lose and I am glad I got these. You can never fo go wrong with the classic levis 501 cut. It will always look good, on anyone. The wash on these (""Clean rigid"") was just as in the picture and I like it a lot. They fit just as expected as well. Given that we get the full selection of washes and sizes, Amazon also has a good price on these. I would definitely buy my next 501s pair here again.",5,Great wash and cut
B000YXC2LI,,I thought my purchase was for shrink-to-fit black 501s.  The jeans I received were pre-shrunk.  I'm buying from Levi direct next time.,3,I thought I purchased shrink-to-fit 501s.  I received pre-shrunk with a faded Levi label.
B000YXC2LI,,"para los compradores de habla hispana buen pantalon y de calidad muy buena, color deseado, talla correcta y buena publicidad en internet",4,buen pantalos
B000YXC2LI,,"I was bought an oridinal Levis jeans, esa and cheaper....
I am very happy to buy this in amazon. I recomended.",5,"Nice Jeans, easy to buy"
B000YXC2LI,13.0,"I am really disappointed in the quality of these jeans.  what happened to the ""tough as nails"" denim we know and LOVE?
This new fabric doesn't seem to be denim at all.  My husband won't even try them on.  Let's get the real LEVIS back.",2,Fabric isn't the genuine tough stuff!
B000YXC2LI,,Satisfecho con esta compra. Solo hubo algo inesperado: los pantalones en lugar de zipper o cremallera en la pretina vienen con broches metalicos los que a mi gusto son poco practicos.,4,Satisfecho con mi compra
B000YXC2LI,,"I love white jeans! The service and promise of getting these jeans was ""promt and reliable""!
 I need more!!!!!!!!! luv em'!",5,Hard to find white jeans...
B000YXC2LI,,"You receive just what you buy, maybe the only con is the price but you can't find levi's white jeans in any other place",4,a bit pricey but good
B000YXC2LI,,"Un excelente producto, de muy buena calidad y entregado en el tiempo oportuno con el precio justo, en pocas palabras lo recomiendo sin nigun problema",5,Mark
B000YXC2LI,,"I bought these to replace some very old 501s. The new pair fit just as well as the old, although the new pair was perhaps (for me) just a little bit more loose.",5,What I expected
B000YXC2LI,,"I purchased several pairs for a friend, and they are great!  Perfect fit, great colors - and the prices wasn't too bad.",5,Great gift!
B000YXC2LI,,"As usual, I got the jeans as ordered, on time, at my door, at a fair price.  Why would I shop any other way?",5,Amazing Amazon
B000YXC2LI,,"I've made an order of Levi's Men's 501 Straight Fit Jean, Light Gray Rigid. It took me long time to get to the package after I've received it, and I've been very disappointed that I've got Shrink-To-Fit jeans instead of Straight Fit, and they are now of a wrong size, and I have no time to return it. Although I like 501 model very much, but this one item is so wrong.",2,Messed up description
B000YXC2LI,,"Este Producto no fue el que yo seleccione, me parece una falta de seriedad y de etica que coloquen una foto de un producto y cuando uno compre, le envien otro que no fue el color seleccionado.....

This product was not that I choose, I think a lack of seriousness and ethical to place a photo of a product when you buy and send him another that was not the selected color .....<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Levi-s-Men-s-501-Jean/dp/B0018OR118/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Levi's Men's 501 Jean</a>",1,Inconformidad con producto
B000YXC2LI,4.0,"Two years ago I ordered 5 pairs of Levi's 501 jeans. These ""Shrink to Fit"" are great.
The issue I have is with Levi's product naming ccombined with Amazon's page design that obscures whether a ""color"" is ""Shrink to Fit"" or ""Standard Fit""

Using the link from my previous order I was sent to Amazon's generic Levis 501 page. Doing some research on the us. Levi web site, it appears that Levi makes 501 in both ""Shrink to Fit"" and ""Standard Fit"". The Amazon page that was linked to a previous order does not distinguish which ""color"" is ""Shrink to Fit"" and which color is ""Standard Fit"". This makes ordering the proper size very difficult.

Amazon has a ""Shrink to Fit page"" page, but in the generic ""Levi's 501"" page I cannot tell which _colors_ are ""Shrink to Fit"" and which are ""Standard Fit"". This attribute should be part of the ""Sizing"".

The product is good is you get the fit you expect. However, the combination of Levi's product naming, and Amazon putting ""Standard Fit"" on the same page as ""Shrink to Fit"" without disclosing which color is which fit, makes it problematic.",3,Levis Product Naming and Amazon Page Design Issues
B000YXC2LI,,Good purchase,4,Four Stars
B000YXC2LI,,"lo recomiendo es tal cual como lo quer&iacute;a, como se muestra en la foto es, este era el que queria es demasiado bueno lo recomiendo",5,buen jeans
B000YXC2LI,,"I can't believe that the jeans tore after 2 days of use and one wash - plus one day of full use walking around.
it tore around the crotch area between the thighs. I can believe its the material is so crappy. Plus at the same time, the black color seems to come off and dirty my hands! LEVIS???!!?!?!?",1,Torn Jeans after One Wash and 3 days of Use
B000YXC2LI,,Not as good as in the past decades but still a decent buy. Denim not as heavy but still good wear properties....,4,Still fairly good
B000YXC2LI,,"I Bought a pair of jean on amazon and a pair on ebay( seller said ""genuine""),both same price. After 6 months of use the jean from ebay broke in the back pocket. Now i have 1 year with the jean that i bought from amazon and it's in perfect condition, just the normal signs of use. Try to buy from an authorize seller, don't waste your money.",5,Try to buy them  GENUINE!
B000YXC2LI,,"excellent product, always with his traditional cut just what I expected for my job. I always like the recomiedo my levis",5,"excellent product, always with his traditional cut just what ..."
B000YXC2LI,,I have been looking for white jeans for men for quite some time.  I shouldn't have wasted my time and contacted Amazon immediately.,5,Levi Jeans
B000YXC2LI,,Levis fits perfect for my. Good quality and exact colors,5,Perfect fit
B000YXC2LI,,"Just ordered Levis 501 based on the measures of an old 501 Levis pair I own.
The fit was OK.
I'm very happy with this buy, since the local price (In Israel) is almost double ,even after adding the additional overseas shipping costs.

Harel
Israel",5,46 USD plus 23 USD shipping to Israel
B000YXC2LI,680.0,"Can't believe it, but I guess times change and as a CPA I understand cost and profit issues in business, but it is still sad that I tried 3 times to order my favorite Levis jeans only to find they changed styles and cuts amounting to using less material since the waists are shorter and of course the thin, light weight denim.  I would much rather have paid a higher price and have them left things the way they were, but I guess they would not get the volume of sales to support such a concept.  I dread having to find another brand, but have no choice.

Good bye levi's, after more than 4 decades.  I will miss you.",1,Destroyed an American classic
B000YXC2LI,29.0,"I have been wearing brown 501 jeans for 20 years, and in the last few years the product changed completely. The fabric is thin. This fit is off (way too baggy), and they wear out much faster. Same is true for the olive green 501's. The old stiff shrink to fit indigo 501's seem to still be okay, but these colored ones are like a different brand. I wish Levi's would understand that there are some people willing to pay more to get a quality product. Do not buy this garbage.",1,Colored 501's are not 501s
B000YXC2LI,24.0,"The pair that I receive did not fill, did not look, did not fit like any other pair of 501s I ever had. The fabric felt thin and flimsy, the stitching was awful and, the jeans were way larger than the other 501s that I have in what suppose to be the same size. I guess that's what happens when company moves the manufacturing to some place where the workers are paid a dollar a day. Better quality jeans can be found in a $5 bin in any shop in Chinatown.",1,Total dissapointment
B000YXC2LI,7.0,"I've worn Levi 501's for years, in varying colors, and continue to like them, however, depending on the color purchased the wearer can expect variations in fit, length, shrinkage (when they shouldn't)and quality of denim.  A bit frustrating, to say the least. What's up with this Levi Strauss??",4,501 Review
B000YXC2LI,,"El producto es bueno aunque no se lo ve igual al de la foto.
It's ok. But it's not so similar than the picture.",4,Its ok
B000YXC2LI,,"1. Best qaulity product
2. arrived in time
3. The price was little expensive
I will buy by Amazon in the future",5,very good purchase
B000YXC2LI,,"I bought these jeans for my 15 year old son at his request. He was able to ascertain that this was exactly the fit and color that he wanted by looking at the picture and product description. Nary a complaint when they arrived, which they did promptly. I think they look great on him. and he is happy with the fit. Sizing and color appear to be true. We were both pleased with the purchase of the product as it was represented.",5,"If the boy is happy, I'm happy."
B000YXC2LI,,"These are shrink to fit.
The way I do it is like I did in the 80s; DON""T dry them completely the first time you wash them and put them on damp and wear them till they dry and they shrink to your form!
You only have to do this the first time.
It's a little uncomfortable but worth the results.",5,501s
B000YXC2LI,,"Jean wasn't right color which I was expecting. Well may be the color can't be different because of monitor though, color of stitch was different.  Mine is orange stitch. I bet real the picture is different color jean.
Well I figure that my jean which I received from here 'Amazon' is real Tidal blue. But the Jean in the picture in this website is not Tidal blue color 501.",1,Totaly different color Tidal Blue
B000YXC2LI,,"I always buy 501, but this time is the first time I get crapy ones. They are very pumpy in front and wider than they should be. I wouldn't buy Levi's again from Amazon as the seller. I bought before from Mayc's via Amazon, and they were how they should be.",1,Very pumpy
B000YXC2LI,,"Amazon always delivered for me. Product as describes, quality as detailed and delivery on time. What else can you want?",5,Levi's jeans
B000YXC2LI,,"El mejor jean que he comprado! Excelente color y acabado! Un poco arrugado al frente a la altura de los bolsillos, en la parte trasera de la rodilla y en la bota.. Un jean unico y elegante.. Unico punto en contra, un poco ajustado, nada del otro mundo.. y las condiciones de lavado (la etiqueta dice algo asi como ""lavelo lo menos posible"") por temor a que se encoja o se decolore.. Muy complacido. Recomendado!!!!

The best jeans I've bought! Excellent color and finish! A little crumpled at the front, at the height of the pockets, in the back of the knee and in the boot .. A unique and stylish jean .. The only point against it, a little tight, no big deal .. and washing conditions (the label says something like ""wash it as little as possible"") for fear of shrinkage or fading .. Very pleased. Recommended!!!",5,Levi's Men's 501 Jean - Dimensional Rigid
B000YXC2LI,,"I was happy in that they fit and were exactly what I ordered. Normally, I would have never tried to order 501's online, as in the store I usually need to try several pair for fit. These were perfect on arrival and they are hard to find here in my area, so I am very happy. Great selection and fast delivery!",5,Levi's
B000YXC2LI,,"I swear they've changed the belt loop spacing on these, but I don't have an older pair to compare it with.

If you look at the rear picture, you'll notice the belt loops are only side, then one in the middle of the back. That's a long stretch and my belt slips upward so part of it is higher than the top of the jeans.

But, yeah, they're 501s. There you go.",3,"Fit Great, Flawed Belt Loop Spacing"
B000YXC2LI,,"501, I think, is the best model of Levi's. It really fits on you. I received the package faster than I expected. thank you amazon.",5,really fits on you
B000YXC2LI,,"Great price for the 501s. They're about the only pants I own.

Now, if only someone could come up with a way that they never get dirty!!",5,Levi's as always
B000YXC2LI,3.0,"I am really disappointed about today's quality of the 501-01-65 black jean.
Since 20 years I am wearing these products, especial the 501, but since they
are made in Pakistan the quality is worse then ever.
I am German citizen living in Hungary at the border to Austria.
Last time I was in Germany at
Chemnitz in a Levis shop. The sold black pants were full of white yarn, now
I ordered a 501 in Hungary and I got one whit a textile weave error.
The reason I could not order at Amazon.com is, that there are restrictions
from Levis it self! You should know, that the product is more expensive in
Germany or Hungary then it is in the US!
The pants are costing between 70-90-s over here in Europe! I do not think
this is the right quality for that price!
Shame on the quality politic of these kind of producers!
PS.: Of course, I wrote an email amn Levis! Guess! No answer!

Jan 31, 2012: Half a year later still no answer! From the US they forwarded my email to Poland, but
the polish did not do anything at all! A can not understand how a big name like Levi's
is going to be ruined!!! Isn't there any Owner interested in these cases? Is the
company owned by China or Afghanistan?",1,"Levi's Men's 501 Jean = ""MADE IN PAKISTAN"""
B000YXC2LI,,"Have you heard of GMO or genetically modified organisms? Try this: Soak a pair of Levi's or any ""current"" cotton product in a bucket of water. Come back 8 hours and see how it smells?!! I just bought a beautiful but old motor home. In it were some good (but old) cotton wash towels. I soaked one of those towels for 24 hours in a bucket of filtered water (no detergent or soap, just water.) Good clean cotton smell is what I get. Refreshing actually!

But try soaking current Levi's in filtered water for 6 hours and the smell is horrendous! It is a proven fact that pigs fed GMO corn give birth to bags of water. Why would anyone want to wear GMO cotton?",3,GMO Cotton Now
B000YXC2LI,,I haven't owned a button fly jean in 20 years.  At first thought the fit wasn't going to work any more for my 50 year old body.  Classic jean with classic fit and it works on a classic body.  I'll be buying some more.,5,Great fit
B000YXC2LI,5.0,"I've been wearing Levi's 505's since the 1960's. Recently Levi's changed the style of 505's from ""regular fit"" to ""straight fit"". The straight fit has a lower waist that I don't like.

I reluctantly tried 501's. I was nervous about the button fly.

However, the results were great; I really love 501's now. They fit me better than even the old style of 505's. The material feels stronger than the 505's. The button fly isn't a problem; just undo the middle buttons when you need access, there is no need to unbutton the top.",5,I switched from 505's to 501's
B000YXC2LI,,This article  is useless to me. My money is wasted The sizing is wrong. Order was my right size but it is under sized by the manufacturer. Just dumped in my box. Lost money. Need to return but takes too much pains. I am too busy now. Rating is zero. not even the one star indicated,1,worse purchase from amazon. Ordered my size it is under-size. Cannot use. Wrong sizing.
B000YXC2LI,,"Really pleased, i received a good product, Very similar to that offered.
Buen pantalon en realidad estoy complacido, muy parecido al mostrado en pantalla antes de comprarlo.",4,Good trousers
B000YXC2LI,,I bought these for my Hubby! He will only wear Levis Button Fly. Amazon was even cheaper than the BX store at Fort. Meade (army base in Maryland),5,Button Fly is Great!
B000YXC2LI,,"I thought I`d give these 501 Polished Black jeans a try as I normally wear just the basic black 501s. I dig these as they do have a shinyness to them. Cool. What more can I say, I really like these. Waist and length were accurate as to what size I wanted, that can be hit and miss sometimes when buying jeans. I do wonder why, even after having them made in Mexico, Indonesia or Haiti (instead of where they originally were made- in the USA), that Levis jeans cost more than ever? I`d think they would go down in price.",5,I wear these on stage
B000YXC2LI,,I got these for my husband for our anniversary because he has been saying how bad he wanted a pair of Levis 501 Button Fly jeans and couldn't find them anywhere.....best gift EVER!!!!,5,AWESOME!!!!!!!
B000YXC2LI,,It says levi's 501 but definitely it is not. I always buy levi's with the same size w34 l32 and this one seems like w36 l32. I'm very disappointed.,2,Not the right cut
B000YXC2LI,,"I bought a 501 and broke under the clasps, and it had used only three times, now do not understand why these pants are not the same quality as before",1,broke
B000YXC2LI,2.0,I been wearing Levi's jeans for 40 year's but the quality is no good any more now that they are all imported their simply junk,1,levi's jeans
B000YXC2LI,,"I always buy this type of jeans, so don't need to try them on, see the color, etc.  Price was right, delivery was prompt, this is a good way to buy items like this.",5,"Fits fine, easy purchase"
B000YXC2LI,,"it's a little bit tight than I thought. In addition, one button has not been processed smoothly and nearly cut my finger.",3,levis 501
B000YXC2LI,,"The first pair I ordered a size up, per Levi's instructions for shrink-to-fit. I usually wear size 28, so I ordered 29, and they didn't shrink a size, so were too large. This pair was made in Mexico.
I returned the size 29 and ordered a size 28, hoping they would shrink-to-fit. This pair was made in Haiti, and after I laundered them in hot water and dried them in a hot dryer, they were at least 2 - 3 sizes too large!!!
The quality of the jeans themselves is fine, but the inconsistent sizing is ridiculous and frustrating.
I've ordered Levi's 501 jeans online numerous times, and they've always fit. I've suggested that they measure the waist size before they package and send them to the customer.
The processing of the orders was prompt, as was delivery. Too bad the jeans are not sized properly.",1,irregular sizing
B000YXC2LI,,"At first glance, these jeans looked a little too ""emo"" for my boyfriend but when he tried them on, I was pleasantly surprised. They're fitted but not skinny. A happy medium!",4,nice
